car_name,brand,model,avg_cost_price,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price_log,vehicle_age_log,km_driven_log,mileage_log,engine_log,max_power_log,seats_log,selling_price_log
Maruti Wagon R,Maruti,Wagon R,6.42,8,40000.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5,3.85,2.004179067461492,2.1972245773362196,10.596659732783579,3.0685179539203564,6.906754778648554,4.2200957809833834,1.791759469228055,1.5789786852860037
Hyundai i20,Hyundai,i20,11.12,2,25000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,7.95,2.4948569711988484,1.0986122886681098,10.12667110305036,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,2.191653510975606
Hyundai Creta,Hyundai,Creta,17.84,5,70000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5,11.5,2.935982277247362,1.791759469228055,11.156264806643742,2.890927171896462,7.367077059881012,4.845760626914215,1.791759469228055,2.5257286443082556
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,7,89504.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5,5.95,2.2331784796930116,2.0794415416798357,11.402049768624291,3.194583116665151,7.130098510125578,4.31748811353631,1.791759469228055,1.9387416321328352
Maruti Alto,Maruti,Alto,4.112027,4,30000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5,3.6,1.6315960316686866,1.6094379124341003,10.308985993422082,3.2168738527762626,6.906754778648554,4.220242773943291,1.791759469228055,1.5260562827629987
Volkswagen Vento,Volkswagen,Vento,13.1,9,57500.0,Dealer,Petrol,Automatic,14.4,1598.0,103.6,5,3.5,2.6461748244387127,2.302585092994046,10.959557617938563,2.7343674846488217,7.377133712833954,4.65014353704307,1.791759469228055,1.5040773967762742
Volkswagen Polo,Volkswagen,Polo,9.283831,5,63000.0,Dealer,Diesel,Manual,20.14,1498.0,88.0,5,6.55,2.330572821230334,1.791759469228055,11.050905878263567,3.0511669515702105,7.312553498102598,4.48863636973214,1.791759469228055,2.0215475885238288
Honda City,Honda,City,16.88,2,9000.0,Individual,Diesel,Manual,25.6,1498.0,97.9,5,13.0,2.883682722808376,1.0986122886681098,9.105090961257085,3.2809112301286203,7.312553498102598,4.594109254057169,1.791759469228055,2.6390573296152584
Maruti Alto,Maruti,Alto,4.112027,5,68000.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5,3.25,1.6315960316686866,1.791759469228055,11.127277689932466,3.2168738527762626,6.906754778648554,4.220242773943291,1.791759469228055,1.4469189829363254
Hyundai Creta,Hyundai,Creta,16.955,4,20000.0,Individual,Petrol,Manual,13.0,1591.0,121.3,5,10.35,2.887868623428871,1.6094379124341003,9.90353755128617,2.6390573296152584,7.3727463664043285,4.806477067646175,1.791759469228055,2.4292177775370787
Hyundai i20,Hyundai,i20,10.565,8,70000.0,Individual,Petrol,Manual,18.5,1197.0,82.9,5,3.3,2.4479832594000728,2.1972245773362196,11.156264806643742,2.970414465569701,7.088408778675395,4.429625631660037,1.791759469228055,1.4586150116102805
Maruti Swift,Maruti,Swift,8.345,3,45000.0,Dealer,Petrol,Automatic,22.0,1197.0,81.8,5,6.45,2.234841469482037,1.3862943611198906,10.714439990727769,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,2.0082140067894727
Maruti Vitara,Maruti,Vitara,10.815,3,25000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5,9.85,2.4693698751232804,1.3862943611198906,10.12667110305036,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.384165115144968
Renault Duster,Renault,Duster,14.168889,5,50000.0,Individual,Diesel,Automatic,19.6,1461.0,108.45,5,10.5,2.719246557040977,1.791759469228055,10.819798284210286,3.025291094313483,7.2875606403097235,4.695467796086206,1.791759469228055,2.4423470353692043
Renault Duster,Renault,Duster,14.168889,6,68000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5,4.97,2.719246557040977,1.9459101490553132,11.127277689932466,3.0383127613015377,7.2875606403097235,4.440295578785567,1.791759469228055,1.786746892260733
Hyundai i20,Hyundai,i20,10.810042,4,68678.0,Dealer,Diesel,Manual,21.19,1396.0,88.76,5,7.51,2.4689502187961105,1.6094379124341003,11.137198754625853,3.099641761011993,7.242082359256962,4.497139465573745,1.791759469228055,2.1412419694809155
Hyundai i10,Hyundai,i10,7.52,5,25166.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5,3.75,2.142416338602552,1.791759469228055,10.133288891514404,3.035433614742034,6.99117688712121,4.234830924051648,1.791759469228055,1.55814461804655
Honda City,Honda,City,15.192461,12,65000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5,2.75,2.784545764401445,2.5649493574615367,11.082157933374816,2.8903717578961645,7.311886164077165,4.77912349311153,1.791759469228055,1.3217558399823195
Renault Duster,Renault,Duster,14.168889,8,61000.0,Individual,Diesel,Manual,20.46,1461.0,83.8,5,6.75,2.719246557040977,2.1972245773362196,11.0186455364637,3.0661906945405133,7.2875606403097235,4.440295578785567,1.791759469228055,2.0476928433652555
Maruti Ciaz,Maruti,Ciaz,12.385,6,50000.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5,7.0,2.594134694072191,1.9459101490553132,10.819798284210286,3.0786937732023616,7.2254814727822945,4.522874926693629,1.791759469228055,2.0794415416798357
Honda City,Honda,City,15.84,12,80661.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5,3.9,2.823757017875219,2.5649493574615367,11.298022863557597,2.8903717578961645,7.311886164077165,4.77912349311153,1.791759469228055,1.589235224579322
Mahindra KUV,Mahindra,KUV,7.5,5,70000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,6,2.75,2.1400661634962708,1.791759469228055,11.156264806643742,2.952302695706565,7.089243155027514,4.418840607796598,1.9459101490553132,1.3217558399823195
Toyota Innova,Toyota,Innova,24.86143,8,160000.0,Dealer,Diesel,Manual,12.99,2494.0,100.0,8,11.75,3.252752639197715,2.1972245773362196,11.982935344196433,2.638342772317001,7.822044008185619,4.61512051684126,2.1972245773362196,2.545531271604435
Honda City,Honda,City,14.945,6,51000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5,5.25,2.7691452813227433,1.9459101490553132,10.839600519357369,2.933856829254017,7.311886164077165,4.77322379678111,1.791759469228055,1.8325814637483102
Hyundai Grand,Hyundai,Grand,7.23,3,35000.0,Individual,Petrol,Automatic,18.9,1197.0,81.86,5,5.5,2.1077860170065343,1.3862943611198906,10.463131911491967,2.9907197125611136,7.088408778675395,4.417152444015314,1.791759469228055,1.8718021769015913
Maruti Swift,Maruti,Swift,7.7467155,11,27284.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5,2.91,2.1686782636910547,2.4849066497880004,10.214092379620332,2.8390784858167852,7.088408778675395,4.454347296253507,1.791759469228055,1.3635373959488568
Maruti Ertiga,Maruti,Ertiga,10.34,2,9001.0,Dealer,Petrol,Automatic,18.69,1462.0,103.0,7,10.59,2.428336311755328,1.0986122886681098,9.105202053852878,2.980110919774326,7.288244401020124,4.6443908991413725,2.0794415416798357,2.4501426705171383
Hyundai Santro,Hyundai,Santro,6.39939,13,80000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5,1.2,2.001397594198908,2.6390573296152584,11.289794413577894,2.9402195676561815,6.99117688712121,4.144720745365251,1.791759469228055,0.7884573820386862
Mahindra Scorpio,Mahindra,Scorpio,17.309855,14,74000.0,Dealer,Diesel,Manual,13.5,2179.0,115.0,5,2.75,2.907439412584193,2.70805020110221,11.211833885608513,2.6741486494265287,7.687080155783135,4.7535901911063645,1.791759469228055,1.3217558399823195
Toyota Innova,Toyota,Innova,24.86143,5,70000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7,9.45,3.252752639197715,1.791759469228055,11.156264806643742,2.638342772317001,7.822044008185619,4.621043520125888,2.0794415416798357,2.34660196015868
Hyundai i20,Hyundai,i20,11.615,4,110000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5,8.0,2.5348865639493954,1.6094379124341003,11.608244735642321,3.1587011407245402,7.242082359256962,4.496805198721463,1.791759469228055,2.1972245773362196
Maruti Vitara,Maruti,Vitara,10.815,3,20180.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5,9.75,2.4693698751232804,1.3862943611198906,9.912496846693715,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.3749057545736716
Maruti Swift,Maruti,Swift,7.7467155,9,79000.0,Dealer,Diesel,Manual,17.8,1248.0,75.0,5,3.69,2.1686782636910547,2.302585092994046,11.277215789596893,2.933856829254017,7.130098510125578,4.330733340286331,1.791759469228055,1.5454325946587122
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,10,170000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5,2.7,2.2331784796930116,2.3978952727983707,12.04355959836804,3.0106208484645167,7.130098510125578,4.316153910895388,1.791759469228055,1.3083328325376695
Tata Safari,Tata,Safari,18.13,6,50000.0,Individual,Diesel,Manual,14.0,2179.0,138.1,7,6.25,2.951257739582145,1.9459101490553132,10.819798284210286,2.70805020110221,7.687080155783135,4.935193142808013,2.0794415416798357,1.9810014688665833
Hyundai Creta,Hyundai,Creta,16.56,2,65972.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5,13.6,2.865623557793666,1.0986122886681098,11.097000846398958,3.068052935133617,7.367077059881012,4.845760626914215,1.791759469228055,2.6810215548423537
Maruti Vitara,Maruti,Vitara,10.815,5,65000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,7.51,2.4693698751232804,1.791759469228055,11.082157933374816,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.1412419694809155
Renault KWID,Renault,KWID,5.51,5,26957.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5,3.65,1.8733394913789774,1.791759469228055,10.202035378298214,3.264613719457375,6.684611727667927,3.994524212889439,1.791759469228055,1.5368672401083898
Honda City,Honda,City,14.74,13,91000.0,Dealer,Petrol,Manual,16.0,1493.0,106.0,5,2.35,2.756205228447844,2.6390573296152584,11.418625774449598,2.833213344056216,7.309212365692763,4.672828834461906,1.791759469228055,1.2089603173690846
Maruti Baleno,Maruti,Baleno,8.595,2,10000.0,Individual,Petrol,Manual,21.01,1197.0,81.8,5,5.5,2.2612421572896584,1.0986122886681098,9.210440366976517,3.091496905937363,7.088408778675395,4.416428098248192,1.791759469228055,1.8718021769015913
Maruti Swift,Maruti,Swift,7.7467155,7,25000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5,4.05,2.1686782636910547,2.0794415416798357,10.12667110305036,3.2657594398868772,7.130098510125578,4.31748811353631,1.791759469228055,1.6193882810565476
Hyundai Grand,Hyundai,Grand,7.24,5,20000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,5.0,2.109000316144458,1.791759469228055,9.90353755128617,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.791759469228055
Hyundai i20,Hyundai,i20,10.92,8,50000.0,Individual,Petrol,Manual,18.5,1197.0,82.85,5,4.25,2.4782176680377024,2.1972245773362196,10.819798284210286,2.970414465569701,7.088408778675395,4.429029470071496,1.791759469228055,1.6582280766035324
Honda Amaze,Honda,Amaze,8.47,5,40000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5,4.75,2.2481289353953264,1.791759469228055,10.596659732783579,2.9444389791664403,7.089243155027514,4.473921864580443,1.791759469228055,1.749199854809259
Maruti Alto,Maruti,Alto,4.112027,13,110000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5,1.2,1.6315960316686866,2.6390573296152584,11.608244735642321,3.0301337371283013,6.680854678790215,3.856510279368089,1.791759469228055,0.7884573820386862
Honda WR-V,Honda,WR-V,12.315,4,62736.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5,7.85,2.58889118775131,1.6094379124341003,11.046706664216348,3.2771447329921766,7.312553498102598,4.6011621492704835,1.791759469228055,2.180417448243857
Hyundai i20,Hyundai,i20,10.810042,7,48100.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,4.95,2.4689502187961105,2.0794415416798357,10.781058245898533,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.7833911875012582
Maruti Vitara,Maruti,Vitara,10.815,2,15000.0,Individual,Diesel,Automatic,24.3,1248.0,88.5,5,9.42,2.4693698751232804,1.0986122886681098,9.61587214452889,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.3437270436470965
Maruti Ertiga,Maruti,Ertiga,10.457891,8,55000.0,Dealer,Diesel,Manual,24.2,1498.0,93.87,7,5.5,2.4386787034536006,2.1972245773362196,10.915106645867503,3.226844024792752,7.312553498102598,4.552507562355792,2.0794415416798357,1.8718021769015913
Hyundai i20,Hyundai,i20,10.81,7,49000.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5,5.52,2.468946665739897,2.0794415416798357,10.799595985047786,2.8903717578961645,7.088408778675395,4.394449154672439,1.791759469228055,1.8748743730131803
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,13,115000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5,3.5,2.2331784796930116,2.6390573296152584,11.652696102959753,3.0106208484645167,7.130098510125578,4.316153910895388,1.791759469228055,1.5040773967762742
Hyundai i10,Hyundai,i10,7.1382666,8,45000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5,2.8,2.0965772044394058,2.1972245773362196,10.714439990727769,3.0615200426665052,7.088408778675395,4.380775871869587,1.791759469228055,1.3350010541839938
Maruti Swift,Maruti,Swift,7.515,2,7000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5,6.1,2.141829298434745,1.0986122886681098,8.853808274977197,3.100542596684933,7.088408778675395,4.416428098248192,1.791759469228055,1.960094770615237
Maruti Vitara,Maruti,Vitara,10.815,4,45000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,7.5,2.4693698751232804,1.6094379124341003,10.714439990727769,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.1400661634962708
Maruti Swift,Maruti,Swift,7.85,8,51200.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5,4.7,2.180417448243857,2.1972245773362196,10.843514342086866,2.8390784858167852,7.088408778675395,4.454347296253507,1.791759469228055,1.7404661413782472
Renault Duster,Renault,Duster,14.168889,5,140000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5,6.8,2.719246557040977,1.791759469228055,11.849404844423074,3.0383127613015377,7.2875606403097235,4.440295578785567,1.791759469228055,2.0541237581487333
Maruti Swift,Maruti,Swift,7.97,3,25000.0,Dealer,Petrol,Automatic,22.0,1197.0,81.8,5,6.45,2.193885652680699,1.3862943611198906,10.12667110305036,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,2.0082140067894727
Maruti Vitara,Maruti,Vitara,10.815,2,31000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,9.0,2.4693698751232804,1.0986122886681098,10.34177474101152,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.302585092994046
Hyundai i20,Hyundai,i20,10.810042,11,70000.0,Individual,Petrol,Manual,17.0,1197.0,80.0,5,2.0,2.4689502187961105,2.4849066497880004,11.156264806643742,2.8903717578961645,7.088408778675395,4.394449154672439,1.791759469228055,1.0986122886681098
Hyundai Verna,Hyundai,Verna,14.655,5,35000.0,Individual,Diesel,Manual,24.8,1396.0,88.7,5,6.55,2.750790337721275,1.791759469228055,10.463131911491967,3.2503744623562745,7.242082359256962,4.496470735042924,1.791759469228055,2.0215475885238288
Hyundai Elantra,Hyundai,Elantra,23.04,6,50000.0,Dealer,Petrol,Automatic,14.62,1999.0,149.92,5,8.5,3.1797191477505065,1.9459101490553132,10.819798284210286,2.748552137084977,7.600902459542082,5.016749882963492,1.791759469228055,2.2512917986064953
Tata Safari,Tata,Safari,18.13,9,72000.0,Dealer,Diesel,Manual,13.93,2179.0,138.1,7,4.5,2.951257739582145,2.302585092994046,11.184435286790631,2.7033726319915394,7.687080155783135,4.935193142808013,2.0794415416798357,1.7047480922384253
Hyundai Creta,Hyundai,Creta,15.71,4,70000.0,Individual,Diesel,Manual,21.38,1396.0,88.7,5,8.3,2.8160073448901852,1.6094379124341003,11.156264806643742,3.1081676653845203,7.242082359256962,4.496470735042924,1.791759469228055,2.230014420668335
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,9,120000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5,3.0,2.2331784796930116,2.302585092994046,11.695255355062795,3.0106208484645167,7.130098510125578,4.316153910895388,1.791759469228055,1.3862943611198906
Maruti Wagon R,Maruti,Wagon R,6.295,10,97319.0,Individual,Petrol,Manual,18.9,998.0,67.1,5,3.0,1.9871891924331375,2.3978952727983707,11.485759796897458,2.9907197125611136,6.906754778648554,4.2209771907490214,1.791759469228055,1.3862943611198906
Tata Safari,Tata,Safari,18.13,6,145000.0,Individual,Diesel,Manual,14.0,2179.0,138.1,7,5.5,2.951257739582145,1.9459101490553132,11.884495917930655,2.70805020110221,7.687080155783135,4.935193142808013,2.0794415416798357,1.8718021769015913
Mahindra Scorpio,Mahindra,Scorpio,17.45,6,48000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8,8.5,2.915064411838267,1.9459101490553132,10.778977123006351,2.797281311569803,7.687080155783135,4.795790545596741,2.1972245773362196,2.2512917986064953
Hyundai i20,Hyundai,i20,11.625,3,35000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5,7.0,2.5356789751614235,1.3862943611198906,10.463131911491967,3.1587011407245402,7.242082359256962,4.496805198721463,1.791759469228055,2.0794415416798357
Honda City,Honda,City,14.52,4,19000.0,Individual,Petrol,Manual,17.8,1497.0,117.3,5,8.5,2.742129544250154,1.6094379124341003,9.852246888342531,2.933856829254017,7.311886164077165,4.77322379678111,1.791759469228055,2.2512917986064953
Maruti Alto,Maruti,Alto,4.112027,6,49000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5,2.35,1.6315960316686866,1.9459101490553132,10.799595985047786,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,1.2089603173690846
Hyundai Verna,Hyundai,Verna,14.583057,12,78666.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5,1.6,2.7461842601866837,2.5649493574615367,11.272979032618796,3.1493113483958517,7.367077059881012,4.846703600016973,1.791759469228055,0.9555114541973817
Hyundai i10,Hyundai,i10,7.51,5,44633.0,Dealer,Petrol,Manual,19.81,1086.0,68.1,5,4.5,2.1412419694809155,1.791759469228055,10.706251179419397,3.035433614742034,6.99117688712121,4.23555470869144,1.791759469228055,1.7047480922384253
Hyundai i20,Hyundai,i20,11.12,11,80000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,4.25,2.4948569711988484,2.4849066497880004,11.289794413577894,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.6582280766035324
Hyundai Grand,Hyundai,Grand,7.24,4,29945.0,Dealer,Petrol,Automatic,18.9,1197.0,81.86,5,6.25,2.109000316144458,1.6094379124341003,10.307151038697665,2.9907197125611136,7.088408778675395,4.417152444015314,1.791759469228055,1.9810014688665833
Hyundai Grand,Hyundai,Grand,7.24,8,31178.0,Dealer,Petrol,Automatic,18.9,1197.0,81.86,5,4.0,2.109000316144458,2.1972245773362196,10.347500070256531,2.9907197125611136,7.088408778675395,4.417152444015314,1.791759469228055,1.6094379124341003
Hyundai Creta,Hyundai,Creta,16.955,4,19543.0,Individual,Petrol,Manual,13.0,1591.0,121.3,5,11.0,2.887868623428871,1.6094379124341003,9.880423612937577,2.6390573296152584,7.3727463664043285,4.806477067646175,1.791759469228055,2.4849066497880004
Maruti Ciaz,Maruti,Ciaz,11.73,4,26000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5,7.4,2.5439613766098743,1.6094379124341003,10.165890277802454,3.0786937732023616,7.2254814727822945,4.522874926693629,1.791759469228055,2.1282317172025333
Volkswagen Polo,Volkswagen,Polo,9.74,5,29000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5,7.95,2.3739750677695604,1.791759469228055,10.275085591132715,2.9019708434634395,7.088408778675395,4.6491870714048655,1.791759469228055,2.191653510975606
Hyundai Verna,Hyundai,Verna,13.505,8,48000.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5,5.1,2.674493425463124,2.1972245773362196,10.778977123006351,2.890927171896462,7.3727463664043285,4.806477067646175,1.791759469228055,1.8082887555452603
Hyundai Creta,Hyundai,Creta,16.085,5,48000.0,Dealer,Petrol,Manual,15.8,1591.0,121.3,5,8.4,2.8382008319806373,1.791759469228055,10.778977123006351,2.8213788977624787,7.3727463664043285,4.806477067646175,1.791759469228055,2.2407096486940716
Maruti Baleno,Maruti,Baleno,9.045,3,50000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5,6.0,2.3070750058621137,1.3862943611198906,10.819798284210286,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,1.9459101490553132
Hyundai i10,Hyundai,i10,7.1382666,10,68000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5,2.5,2.0965772044394058,2.3978952727983707,11.127277689932466,3.0615200426665052,7.088408778675395,4.380775871869587,1.791759469228055,1.252762968495368
Ford Figo,Ford,Figo,8.737458,5,27000.0,Dealer,Petrol,Automatic,17.01,1499.0,110.4,5,5.35,2.2759801214895856,1.791759469228055,10.203629181337648,2.890927171896462,7.313220387090301,4.71312734119048,1.791759469228055,1.848454797886107
Hyundai Verna,Hyundai,Verna,13.49,9,68000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5,4.1,2.673458740536743,2.302585092994046,11.127277689932466,2.890927171896462,7.3727463664043285,4.806477067646175,1.791759469228055,1.6292405210307834
Mahindra KUV100,Mahindra,KUV100,7.68,3,15000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,5,4.7,2.1610215088956024,1.3862943611198906,9.61587214452889,2.952302695706565,7.089243155027514,4.418840607796598,1.791759469228055,1.7404661413782472
Maruti Celerio,Maruti,Celerio,6.04,5,18540.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5,4.29,1.951608164751347,1.791759469228055,9.827739775097854,3.1822118563252286,6.906754778648554,4.2200957809833834,1.791759469228055,1.66581823865906
Hyundai i20,Hyundai,i20,11.625,6,48000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5,6.35,2.5356789751614235,1.9459101490553132,10.778977123006351,3.1587011407245402,7.242082359256962,4.496805198721463,1.791759469228055,1.9947003002495844
Toyota Innova,Toyota,Innova,24.67,4,36639.0,Dealer,Diesel,Automatic,13.68,2393.0,147.51,8,16.5,3.2453229978551543,1.6094379124341003,10.508895818788067,2.6864860439749103,7.780720886117918,5.00065225905434,2.1972245773362196,2.8622008809294686
Maruti Swift,Maruti,Swift,7.7467155,3,18000.0,Dealer,Diesel,Automatic,28.4,1248.0,74.0,5,8.35,2.1686782636910547,1.3862943611198906,9.798182590890704,3.380994661369475,7.130098510125578,4.31748811353631,1.791759469228055,2.2353763840994962
Maruti Alto,Maruti,Alto,3.92,5,143000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5,1.7,1.593308546011116,1.791759469228055,11.870606902224587,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,0.9932517906709187
Mahindra KUV100,Mahindra,KUV100,7.6455,3,40000.0,Individual,Diesel,Manual,25.32,1198.0,77.0,5,6.8,2.157038975541987,1.3862943611198906,10.596659732783579,3.270329094862292,7.089243155027514,4.356708826689592,1.791759469228055,2.0541237581487333
Maruti Wagon R,Maruti,Wagon R,6.48,10,78562.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,2.6,2.012232794536317,2.3978952727983707,11.271656129671937,2.9907197125611136,6.906754778648554,4.2209771907490214,1.791759469228055,1.2809338189711108
Honda City,Honda,City,14.945,6,54000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.3,5,7.95,2.7691452813227433,1.9459101490553132,10.896757843893464,2.9444389791664403,7.311886164077165,4.77322379678111,1.791759469228055,2.191653510975606
Maruti Alto,Maruti,Alto,3.92,8,80000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5,2.5,1.593308546011116,2.1972245773362196,11.289794413577894,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,1.252762968495368
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,4,41000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5,4.7,2.2331784796930116,1.6094379124341003,10.62135173563291,3.3174533937597452,7.130098510125578,4.31748811353631,1.791759469228055,1.7404661413782472
Volkswagen Polo,Volkswagen,Polo,9.283831,6,63000.0,Dealer,Diesel,Manual,20.14,1498.0,88.0,5,6.5,2.330572821230334,1.9459101490553132,11.050905878263567,3.0511669515702105,7.312553498102598,4.48863636973214,1.791759469228055,2.0149030205422647
Maruti Ciaz,Maruti,Ciaz,11.595719,4,44000.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5,8.15,2.5333570211124274,1.6094379124341003,10.691967639914864,3.3035845191484308,7.130098510125578,4.4942386252808095,1.791759469228055,2.2137538375967485
Maruti Alto,Maruti,Alto,4.112027,9,65535.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5,2.75,1.6315960316686866,2.302585092994046,11.090354888959125,3.0301337371283013,6.680854678790215,3.856510279368089,1.791759469228055,1.3217558399823195
Hyundai i20,Hyundai,i20,10.810042,4,35000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5,5.8,2.4689502187961105,1.6094379124341003,10.463131911491967,3.1587011407245402,7.242082359256962,4.496805198721463,1.791759469228055,1.9169226402313053
Tata Tiago,Tata,Tiago,6.77,4,50000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5,3.9,2.050270161924796,1.6094379124341003,10.819798284210286,3.2124552632081076,7.090076835776092,4.442651256490317,1.791759469228055,1.589235224579322
Maruti Baleno,Maruti,Baleno,9.31,4,34676.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5,7.1,2.3331143387288384,1.6094379124341003,10.453831921962378,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,2.091864049904636
Tata Safari,Tata,Safari,18.13,8,68192.0,Dealer,Diesel,Manual,14.1,2179.0,147.94,7,5.5,2.951257739582145,2.1972245773362196,11.130097199267592,2.714694769083774,7.687080155783135,5.003543556674377,2.0794415416798357,1.8718021769015913
Maruti Swift,Maruti,Swift,7.715,6,50000.0,Individual,Petrol,Manual,20.4,1197.0,81.8,5,4.35,2.1650456964806346,1.9459101490553132,10.819798284210286,3.0633909042021177,7.088408778675395,4.416428098248192,1.791759469228055,1.6770965430822269
Skoda Rapid,Skoda,Rapid,11.65,7,50900.0,Dealer,Petrol,Manual,15.0,1598.0,103.5,5,4.0,2.537657185017819,2.0794415416798357,10.837637848711049,2.772588722239781,7.377133712833954,4.6491870714048655,1.791759469228055,1.6094379124341003
Maruti Wagon R,Maruti,Wagon R,6.295,8,48000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,3.25,1.9871891924331375,2.1972245773362196,10.778977123006351,2.9907197125611136,6.906754778648554,4.2209771907490214,1.791759469228055,1.4469189829363254
Honda Amaze,Honda,Amaze,8.76,2,2200.0,Dealer,Petrol,Automatic,18.1,1199.0,88.7,5,7.9,2.2782924238760085,1.0986122886681098,7.696667081526462,2.949688355024821,7.090076835776092,4.496470735042924,1.791759469228055,2.186051287453536
Hyundai Santro,Hyundai,Santro,6.39939,9,106346.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5,2.2,2.001397594198908,2.302585092994046,11.574462611485798,2.9402195676561815,6.99117688712121,4.144720745365251,1.791759469228055,1.1631508247068418
